label,category,utterance1,utterance2
0,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'In which room is the cabinet located?', 'intent': 'Ask_about_location'}","{'user': 'Human', 'text': 'The cabinet can be found in my study. Please, come this way.', 'intent': 'Inform_action'}"
0,bedroom_cabinet_2,"{'user': 'Human', 'text': 'The cabinet can be found in my study; come with me.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Okay, certainly.', 'intent': 'Yes-no_positive'}"
1,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'Certainly, no problem.', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'I am going to open the cabinet so that I can store this toy.', 'intent': 'Inform_get_started'}"
0,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'I am going to open the cabinet in order to store this toy.', 'intent': 'Inform_get_started'}","{'user': 'Human', 'text': 'Understood.', 'intent': 'Yes-no_positive'}"
1,bedroom_cabinet_2,"{'user': 'Human', 'text': 'Understood', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Which level should I place the toy on?', 'intent': 'Ask_next_step'}"
0,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'Where should I place the toy?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'You can simply place it at the topmost level.', 'intent': 'Inform_next_step'}"
0,bedroom_cabinet_2,"{'user': 'Human', 'text': 'You have the option to simply place it at the highest level.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Understood', 'intent': 'Yes-no_positive'}"
1,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'Understood', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Have we finished at this point?', 'intent': 'Inform_confused'}"
0,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'Is our task complete at this time?', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'We still have one more toy to purchase.', 'intent': 'Yes-no_negative'}"
0,bedroom_cabinet_2,"{'user': 'Human', 'text': 'We still need to get one more toy.', 'intent': 'Yes-no_negative'}","{'user': 'Alien', 'text': 'Yes, definitely, we should head back to the bedroom.', 'intent': 'Inform_understanding'}"
0,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'Absolutely, we should head back to the bedroom again.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Alright!', 'intent': 'Yes-no_positive'}"
1,bedroom_cabinet_2,"{'user': 'Human', 'text': 'Sure thing!', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'So this vibrant item is also considered a toy, correct?', 'intent': 'Inform_understanding'}"
0,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'Is this vibrant object also considered a toy?', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': ""Yep, that's correct."", 'intent': 'Yes-no_positive'}"
0,bedroom_cabinet_2,"{'user': 'Human', 'text': ""Yep, that's correct."", 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': ""Alright, let's return it to its original place."", 'intent': 'Inform_get_started'}"
0,bedroom_cabinet_2,"{'user': 'Alien', 'text': ""Okay, let's return it to its original place."", 'intent': 'Inform_get_started'}","{'user': 'Human', 'text': 'Understood.', 'intent': 'Yes-no_positive'}"
1,bedroom_cabinet_2,"{'user': 'Human', 'text': 'Understood.', 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'Can you recall where the toy should be placed?', 'intent': 'Ask_know_next_step'}"
0,bedroom_cabinet_2,"{'user': 'Human', 'text': 'Can you recall the location for placing the toy?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': 'Certainly, it goes inside the cabinet in the study room.', 'intent': 'Yes-no_positive'}"
0,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'Yes, it gets stored in the cabinet located in the study room.', 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'Sure thing. Are you familiar with the route?', 'intent': 'Ask_know_next_step'}"
0,bedroom_cabinet_2,"{'user': 'Human', 'text': 'Sure. Are you familiar with the route?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': ""Sorry, but I've forgotten the arrangement."", 'intent': 'Yes-no_negative'}"
0,bedroom_cabinet_2,"{'user': 'Alien', 'text': ""No, I can't recall the arrangement."", 'intent': 'Yes-no_negative'}","{'user': 'Human', 'text': 'Simply come after me, and I will guide you to the destination.', 'intent': 'Inform_next_step'}"
1,bedroom_cabinet_2,"{'user': 'Human', 'text': 'Simply follow my lead, and I will take you there.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Should I place this toy beside the initial one?', 'intent': 'Ask_get_started'}"
0,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'Should I place this toy beside the initial one?', 'intent': 'Ask_get_started'}","{'user': 'Human', 'text': 'Sample response: Sure, that will do the job!', 'intent': 'Yes-no_positive'}"
0,bedroom_cabinet_2,"{'user': 'Human', 'text': 'Sure, that will do the job!', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Sample: Okay, completed!', 'intent': 'Inform_get_started'}"
1,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'Sample response: Okay, completed!', 'intent': 'Inform_get_started'}","{'user': 'Alien', 'text': ""I feel like there's something slipping my mind."", 'intent': 'Explain_confused'}"
0,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'It appears that I am neglecting something.', 'intent': 'Explain_confused'}","{'user': 'Human', 'text': 'You need to shut the cabinet doors.', 'intent': 'Inform_action'}"
0,bedroom_cabinet_2,"{'user': 'Human', 'text': 'You must make sure to shut the cabinet doors.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': ""Oh, that's correct!"", 'intent': 'Yes-no_positive'}"
0,bedroom_cabinet_2,"{'user': 'Alien', 'text': ""Oh, that's correct!"", 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Allow me to handle that promptly.', 'intent': 'Inform_get_started'}"
0,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'Allow me to complete that task swiftly.', 'intent': 'Inform_get_started'}","{'user': 'Human', 'text': 'Sample revision: All right, we accomplished it!', 'intent': 'Extend_goodbyes'}"
0,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'Allow me to complete that task swiftly', 'intent': 'Inform_get_started'}","{'user': 'Human', 'text': 'Alright, we have accomplished it!', 'intent': 'Extend_goodbyes'}"
0,using_stove_2,"{'user': 'Human', 'text': 'Sample revision: Zara, are you interested in making dinner tonight?', 'intent': 'Inform_get_started'}","{'user': 'Alien', 'text': ""Sure, I'd be happy to."", 'intent': 'Yes-no_positive'}"
0,using_stove_2,"{'user': 'Alien', 'text': ""Sure, I'd definitely be interested"", 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Which kitchen gadget should be utilized for cooking?', 'intent': 'Ask_about_object'}"
0,using_stove_2,"{'user': 'Alien', 'text': 'What kitchen gadget should we utilize for cooking?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': 'We must utilize the stove.', 'intent': 'Inform_object'}"
0,using_stove_2,"{'user': 'Human', 'text': 'We must utilize the stove.', 'intent': 'Inform_object'}","{'user': 'Alien', 'text': 'Is that the black box in the corner?', 'intent': 'Ask_about_object'}"
0,using_stove_2,"{'user': 'Alien', 'text': 'Is that the black box in the corner?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': 'Indeed, it is.', 'intent': 'Yes-no_positive'}"
1,using_stove_2,"{'user': 'Human', 'text': 'Response: Indeed it is.', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'What other ingredients do we have to gather for our cooking endeavor?', 'intent': 'Ask_about_object'}"
0,using_stove_2,"{'user': 'Alien', 'text': 'What other ingredients do we require to prepare the dish?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': 'We must utilize the cooking pot.', 'intent': 'Inform_object'}"
0,using_stove_2,"{'user': 'Human', 'text': 'We must utilize the saucepan.', 'intent': 'Inform_object'}","{'user': 'Alien', 'text': 'And where exactly would that be?', 'intent': 'Ask_about_location'}"
0,using_stove_2,"{'user': 'Alien', 'text': 'And where would that happen to be?', 'intent': 'Ask_about_location'}","{'user': 'Human', 'text': 'It is located on the dining table.', 'intent': 'Inform_location'}"
0,using_stove_2,"{'user': 'Human', 'text': 'It is located on the dining table.', 'intent': 'Inform_location'}","{'user': 'Alien', 'text': 'Sure, I will retrieve it.', 'intent': 'Yes-no_positive'}"
1,using_stove_2,"{'user': 'Alien', 'text': ""Alright, I'll go fetch it."", 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Is this cooking pot the white dish?', 'intent': 'Ask_about_object'}"
0,using_stove_2,"{'user': 'Alien', 'text': 'Is this cooking pot the white dish?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': ""No, that's the plate. It's not necessary."", 'intent': 'Yes-no_negative'}"
0,using_stove_2,"{'user': 'Human', 'text': 'No, that is the plate. We do not require it.', 'intent': 'Yes-no_negative'}","{'user': 'Alien', 'text': 'I understand, sure', 'intent': 'Yes-no_positive'}"
1,using_stove_2,"{'user': 'Alien', 'text': 'Understood, I am clear with that.', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'I will set it aside.', 'intent': 'Inform_get_started'}"
0,using_stove_2,"{'user': 'Alien', 'text': 'I will set it aside.', 'intent': 'Inform_get_started'}","{'user': 'Human', 'text': 'The large shiny pot is positioned directly beside the plates.', 'intent': 'Inform_object'}"
0,using_stove_2,"{'user': 'Human', 'text': 'The large, shiny cooking pot is positioned beside the plates.', 'intent': 'Inform_object'}","{'user': 'Alien', 'text': 'I was actually pretty near the mark the first time around.', 'intent': 'Inform_understanding'}"
1,using_stove_2,"{'user': 'Alien', 'text': 'I was pretty accurate on my initial attempt.', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'The pot is substantial in weight and solid in structure.', 'intent': 'Inform_observation'}"
0,using_stove_2,"{'user': 'Alien', 'text': 'The pot is both hefty and solid.', 'intent': 'Inform_observation'}","{'user': 'Human', 'text': 'Definitely, cooking pots are typically large, allowing us to cook a multitude of ingredients in them.', 'intent': 'Casual_response'}"
1,using_stove_2,"{'user': 'Human', 'text': 'Yeah, the cooking pot is typically quite large, allowing us to place a variety of ingredients in it.', 'intent': 'Casual_response'}","{'user': 'Alien', 'text': 'What should I do with this pot at this point in time?', 'intent': 'Ask_next_step'}"
0,using_stove_2,"{'user': 'Alien', 'text': 'What should I do with this pot next?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': ""We'll be utilizing the pot on the stove. Feel free to place the pot on the stove at this moment."", 'intent': 'Inform_action'}"
0,using_stove_2,"{'user': 'Human', 'text': 'We will be using the pot on the stove. You can place the pot on the stove for the time being.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Of course, no problem', 'intent': 'Yes-no_positive'}"
1,using_stove_2,"{'user': 'Alien', 'text': 'Certainly, no problem', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'I observe numerous coils present on the stove.', 'intent': 'Inform_observation'}"
0,using_stove_2,"{'user': 'Alien', 'text': 'I observe numerous coils on the stovetop.', 'intent': 'Inform_observation'}","{'user': 'Alien', 'text': 'Which coil should I place it on?', 'intent': 'Ask_about_object'}"
0,using_stove_2,"{'user': 'Alien', 'text': 'Which coil should I place it on?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': 'Simply place it on a coil that is free of any obstructions.', 'intent': 'Inform_object'}"
0,using_stove_2,"{'user': 'Human', 'text': 'Simply place it on a coil that is empty on top.', 'intent': 'Inform_object'}","{'user': 'Alien', 'text': 'Sample provided: Okay, definitely', 'intent': 'Yes-no_positive'}"
1,using_stove_2,"{'user': 'Alien', 'text': 'Alright, sure thing', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Has it started functioning properly yet?', 'intent': 'Ask_about_object'}"
0,using_stove_2,"{'user': 'Alien', 'text': 'Is it operational at this time?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': 'Not yet, you must first switch on the stove.', 'intent': 'Inform_next_step'}"
0,using_stove_2,"{'user': 'Human', 'text': 'Not yet. The stove must be turned on.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'I believe that one of these knobs activates it.', 'intent': 'Inform_understanding'}"
0,using_stove_2,"{'user': 'Alien', 'text': 'I believe that one of these knobs activates it.', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': ""I'm uncertain as to which one it is."", 'intent': 'Explain_confused'}"
0,using_stove_2,"{'user': 'Alien', 'text': ""I'm uncertain as to which one it is."", 'intent': 'Explain_confused'}","{'user': 'Human', 'text': 'Turn on the second dial starting from the right side by rotating it.', 'intent': 'Inform_next_step'}"
0,using_stove_2,"{'user': 'Human', 'text': 'To activate it, simply turn on the second dial from the right side by rotating it.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Understood, I got it.', 'intent': 'Yes-no_positive'}"
1,using_stove_2,"{'user': 'Alien', 'text': 'Understood, I got it.', 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'I believe our cooking is complete.', 'intent': 'Casual_observation'}"
0,using_stove_2,"{'user': 'Human', 'text': 'I believe our cooking is finished.', 'intent': 'Casual_observation'}","{'user': 'Alien', 'text': 'That was fast', 'intent': 'Inform_observation'}"
0,using_stove_2,"{'user': 'Alien', 'text': 'Wow, that was fast', 'intent': 'Inform_observation'}","{'user': 'Alien', 'text': 'Should I switch off the stove?', 'intent': 'Explain_confused'}"
0,using_stove_2,"{'user': 'Alien', 'text': 'Should I switch off the stove?', 'intent': 'Explain_confused'}","{'user': 'Human', 'text': 'Indeed, you are correct.', 'intent': 'Yes-no_positive'}"
0,using_stove_2,"{'user': 'Human', 'text': ""Sure, you're correct."", 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'Simply turn the dial in the opposite direction to switch it off.', 'intent': 'Inform_next_step'}"
1,using_stove_2,"{'user': 'Human', 'text': 'Simply twist the dial in the opposite direction to deactivate it.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'I believe it would be beneficial for us to dine at the table.', 'intent': 'Inform_understanding'}"
0,using_stove_2,"{'user': 'Alien', 'text': 'I believe it would be best for us to dine at the dining table.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': ""Sure, let's have our meal at the dining table. Don't forget to bring the pot along."", 'intent': 'Yes-no_positive'}"
0,using_stove_2,"{'user': 'Human', 'text': ""Sure, we can have our meal at the dining table. Don't forget to bring the pot with you."", 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Sure thing', 'intent': 'Yes-no_positive'}"
1,using_stove_2,"{'user': 'Alien', 'text': 'Sample provided: Okay', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': ""I'll bring this over to the table right away."", 'intent': 'Inform_get_started'}"
0,using_stove_2,"{'user': 'Alien', 'text': 'I will bring this to the table promptly.', 'intent': 'Inform_get_started'}","{'user': 'Alien', 'text': 'The table is quite limited in terms of available space.', 'intent': 'Inform_observation'}"
0,using_stove_2,"{'user': 'Alien', 'text': 'The table does not have much space available', 'intent': 'Inform_observation'}","{'user': 'Human', 'text': 'Place it wherever you are able to.', 'intent': 'Inform_next_step'}"
1,using_stove_2,"{'user': 'Human', 'text': 'Place it wherever you are able to.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'I notice there is some room available on the right side.', 'intent': 'Inform_observation'}"
0,using_stove_2,"{'user': 'Alien', 'text': 'I notice there is some room available on the right side.', 'intent': 'Inform_observation'}","{'user': 'Alien', 'text': 'I will leave it in that location.', 'intent': 'Inform_get_started'}"
0,using_stove_2,"{'user': 'Alien', 'text': 'I will leave it there.', 'intent': 'Inform_get_started'}","{'user': 'Human', 'text': 'Sure, that sounds wonderful.', 'intent': 'Yes-no_positive'}"
1,using_stove_2,"{'user': 'Human', 'text': 'I think that sounds fantastic.', 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'Remember to pick up some cutlery for dining.', 'intent': 'Casual_observation'}"
0,using_stove_2,"{'user': 'Human', 'text': 'Remember to pick up some eating utensils.', 'intent': 'Casual_observation'}","{'user': 'Alien', 'text': 'I nearly forgot, oh!', 'intent': 'Yes-no_positive'}"
0,using_stove_2,"{'user': 'Alien', 'text': 'Oh, it slipped my mind.', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Where can I find the cutlery?', 'intent': 'Ask_about_location'}"
0,using_stove_2,"{'user': 'Alien', 'text': 'Where can the utensils be found?', 'intent': 'Ask_about_location'}","{'user': 'Human', 'text': ""It's directly in my line of sight."", 'intent': 'Inform_object'}"
0,using_stove_2,"{'user': 'Human', 'text': 'It is directly in my line of sight.', 'intent': 'Inform_object'}","{'user': 'Alien', 'text': 'Sure, I will get a plate.', 'intent': 'Inform_get_started'}"
0,using_stove_2,"{'user': 'Alien', 'text': ""Alright, I'll go get a plate."", 'intent': 'Inform_get_started'}","{'user': 'Human', 'text': 'Great job in the kitchen! Shall we sit down for some dinner?', 'intent': 'Extend_goodbyes'}"
0,using_stove_2,"{'user': 'Alien', 'text': ""Alright, I'll go get a plate."", 'intent': 'Inform_get_started'}","{'user': 'Human', 'text': ""Great cooking! It's time for dinner."", 'intent': 'Extend_goodbyes'}"
0,watch_tv_3,"{'user': 'Human', 'text': 'Sample revision: Hey, do you want to watch some television?', 'intent': 'Extend_greetings'}","{'user': 'Alien', 'text': 'Absolutely! I would be thrilled to do so following a lengthy day at work.', 'intent': 'Yes-no_positive'}"
0,watch_tv_3,"{'user': 'Alien', 'text': 'Absolutely! I am eager to do so after a tiring day at work.', 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'Alright, I will go ahead and follow you.', 'intent': 'Inform_action'}"
0,watch_tv_3,"{'user': 'Human', 'text': 'Okay, I will go ahead and follow you.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'I believe I know the location of the TV. Shall we go there?', 'intent': 'Inform_get_started'}"
1,watch_tv_3,"{'user': 'Alien', 'text': 'I believe I know the location of the television, shall we proceed?', 'intent': 'Inform_get_started'}","{'user': 'Alien', 'text': 'That means we are currently in the kitchen.', 'intent': 'Inform_understanding'}"
0,watch_tv_3,"{'user': 'Alien', 'text': 'Hence, we find ourselves in the kitchen.', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Is this box the television?', 'intent': 'Inform_confused'}"
0,watch_tv_3,"{'user': 'Alien', 'text': 'Is this box the television?', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'Negative. The television is located in the living area. It is necessary for us to proceed to the living room initially.', 'intent': 'Yes-no_negative'}"
1,watch_tv_3,"{'user': 'Human', 'text': 'Certainly. The television is located in the living room, so our first destination should be the living room.', 'intent': 'Yes-no_negative'}","{'user': 'Alien', 'text': 'I believe I have an idea of where the living room is located', 'intent': 'Inform_understanding'}"
0,watch_tv_3,"{'user': 'Alien', 'text': 'I believe I have an idea of the location of the living room.', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Keep up with me', 'intent': 'Inform_get_started'}"
0,watch_tv_3,"{'user': 'Alien', 'text': 'Come with me.', 'intent': 'Inform_get_started'}","{'user': 'Human', 'text': 'Understood!', 'intent': 'Yes-no_positive'}"
0,watch_tv_3,"{'user': 'Human', 'text': 'Understood!', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Is that large, rectangular, black surface the television?', 'intent': 'Ask_about_object'}"
0,watch_tv_3,"{'user': 'Alien', 'text': 'Is the large, black, flat slab the television?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': ""Sample: That's correct."", 'intent': 'Yes-no_positive'}"
1,watch_tv_3,"{'user': 'Human', 'text': ""Yes, that's correct."", 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'What should I do with the television at this point?', 'intent': 'Ask_next_step'}"
0,watch_tv_3,"{'user': 'Alien', 'text': 'What should I do with the TV at this point?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'You should switch on the television. Simply press the button located on the lower left side of the television to power it up.', 'intent': 'Inform_action'}"
0,watch_tv_3,"{'user': 'Human', 'text': 'You need to power up the TV. Simply press the button located at the lower left side of the TV to switch it on.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Definitely! I can spot the button.', 'intent': 'Yes-no_positive'}"
0,watch_tv_3,"{'user': 'Alien', 'text': 'Of course! I have located the button.', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'So, I simply press the button to activate it?', 'intent': 'Ask_get_started'}"
0,watch_tv_3,"{'user': 'Alien', 'text': 'So, should I simply press the button inside?', 'intent': 'Ask_get_started'}","{'user': 'Human', 'text': 'Sure. The television needs to be switched on.', 'intent': 'Yes-no_positive'}"
1,watch_tv_3,"{'user': 'Human', 'text': 'Yes, the television ought to be switched on.', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'Oh wow, the television is emitting light and displaying images!', 'intent': 'Inform_observation'}"
0,watch_tv_3,"{'user': 'Alien', 'text': 'Oh, look at the TV emitting light and displaying images!', 'intent': 'Inform_observation'}","{'user': 'Human', 'text': ""Sure, the television is currently on. It's best not to get too close, so please just relax and take a seat."", 'intent': 'Inform_action'}"
0,watch_tv_3,"{'user': 'Human', 'text': 'The television is currently turned on. It would be best to avoid standing too close, just take a seat and unwind.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Should I perch on this white cushion?', 'intent': 'Ask_next_step'}"
0,watch_tv_3,"{'user': 'Alien', 'text': 'Should I perch on this cushion that is white in color?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': ""Sample: That's correct."", 'intent': 'Yes-no_positive'}"
1,watch_tv_3,"{'user': 'Human', 'text': ""Yep, that's correct."", 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': ""I'll take a seat on this end of the sofa."", 'intent': 'Inform_get_started'}"
0,watch_tv_3,"{'user': 'Alien', 'text': 'I will be seated on this side of the couch.', 'intent': 'Inform_get_started'}","{'user': 'Alien', 'text': 'The sofa feels incredibly plush and cozy!', 'intent': 'Inform_observation'}"
0,watch_tv_3,"{'user': 'Alien', 'text': 'The sofa is incredibly plush and cozy!', 'intent': 'Inform_observation'}","{'user': 'Human', 'text': ""Yes, it's really calming to watch TV."", 'intent': 'Yes-no_positive'}"
1,watch_tv_3,"{'user': 'Human', 'text': ""Yes, it's quite soothing to unwind while watching television."", 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'The sport appears to be quite intriguing.', 'intent': 'Casual_observation'}"
0,watch_tv_3,"{'user': 'Alien', 'text': 'The sport appears to be quite fascinating.', 'intent': 'Casual_observation'}","{'user': 'Human', 'text': ""Oh, that's soccer for you. They're currently in the midst of a major tournament."", 'intent': 'Inform_object'}"
1,watch_tv_3,"{'user': 'Human', 'text': ""Yes, that's soccer. There is a major tournament taking place at the moment."", 'intent': 'Inform_object'}","{'user': 'Alien', 'text': 'I am feeling refreshed and rejuvenated.', 'intent': 'Inform_condition'}"
0,watch_tv_3,"{'user': 'Alien', 'text': 'I am feeling refreshed at the moment.', 'intent': 'Inform_condition'}","{'user': 'Alien', 'text': 'How can I switch off the television?', 'intent': 'Ask_about_action'}"
0,watch_tv_3,"{'user': 'Alien', 'text': 'How can I switch off the TV?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': 'To power off the television, please press the button once more.', 'intent': 'Inform_action'}"
0,watch_tv_3,"{'user': 'Human', 'text': 'Please press the button once more to switch off the television.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': ""Sure, that's fine."", 'intent': 'Yes-no_positive'}"
1,watch_tv_3,"{'user': 'Alien', 'text': 'Absolutely, no problem.', 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'Did you enjoy watching television?', 'intent': 'Ask_need_info'}"
0,watch_tv_3,"{'user': 'Human', 'text': 'Did you enjoy watching TV?', 'intent': 'Ask_need_info'}","{'user': 'Alien', 'text': 'Indeed, it was so exciting to witness the individuals rushing about.', 'intent': 'Casual_response'}"
0,watch_tv_3,"{'user': 'Alien', 'text': 'Yes, it was quite thrilling to see the people scurrying about', 'intent': 'Casual_response'}","{'user': 'Alien', 'text': 'I am activating the identical button in order to power it down.', 'intent': 'Inform_get_started'}"
0,watch_tv_3,"{'user': 'Alien', 'text': 'I am pushing the identical button to switch it off.', 'intent': 'Inform_get_started'}","{'user': 'Human', 'text': ""I'm pleased that you enjoyed it."", 'intent': 'Yes-no_positive'}"
1,watch_tv_3,"{'user': 'Human', 'text': ""I'm pleased to hear that you enjoyed it."", 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': 'Would you like to join me in the kitchen for a quick snack?', 'intent': 'Inform_get_started'}"
0,watch_tv_3,"{'user': 'Human', 'text': 'Would you like to have a snack from the kitchen?', 'intent': 'Inform_get_started'}","{'user': 'Alien', 'text': ""Absolutely, I'm feeling quite hungry."", 'intent': 'Yes-no_positive'}"
0,watch_tv_3,"{'user': 'Alien', 'text': 'Certainly, I am feeling quite famished.', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'I will go there, so come with me.', 'intent': 'Inform_get_started'}"
0,watch_tv_3,"{'user': 'Alien', 'text': 'I will lead the way, please come after me.', 'intent': 'Inform_get_started'}","{'user': 'Human', 'text': 'Sure thing!', 'intent': 'Yes-no_positive'}"
1,watch_tv_3,"{'user': 'Human', 'text': 'Sure!', 'intent': 'Yes-no_positive'}","{'user': 'Human', 'text': ""I love watching TV while snacking; it's one of my favorite pastimes."", 'intent': 'Casual_response'}"
0,watch_tv_3,"{'user': 'Human', 'text': 'I love indulging in my favorite activity, which is snacking while watching TV.', 'intent': 'Casual_response'}","{'user': 'Alien', 'text': ""Fascinating, I'll give that a go next time"", 'intent': 'Casual_response'}"
0,watch_tv_3,"{'user': 'Human', 'text': 'One of my favorite things to do is watching TV while snacking.', 'intent': 'Casual_response'}","{'user': 'Alien', 'text': ""That sounds intriguing, I'll give it a shot on my next attempt."", 'intent': 'Casual_response'}"
0,using_oven_0,"{'user': 'Human', 'text': 'Would you be interested in learning how to bake tonight?', 'intent': 'Inform_get_started'}","{'user': 'Alien', 'text': 'Ok', 'intent': 'Yes-no_positive'}"
0,using_oven_0,"{'user': 'Alien', 'text': 'Sure', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'What is on the menu for baking today?', 'intent': 'Ask_about_object'}"
0,using_oven_0,"{'user': 'Alien', 'text': 'What are we going to bake?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': 'We are planning to make some homemade bread.', 'intent': 'Inform_action'}"
0,using_oven_0,"{'user': 'Human', 'text': 'We will be making some freshly baked bread.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Ah, I have observed you humans consuming that. I am curious to give it a try as well.', 'intent': 'Inform_observation'}"
0,using_oven_0,"{'user': 'Alien', 'text': ""Oh, I've observed you humans consuming that. I'd be interested in giving it a try as well."", 'intent': 'Inform_observation'}","{'user': 'Human', 'text': 'Yes, it is delicious.', 'intent': 'Yes-no_positive'}"
1,using_oven_0,"{'user': 'Human', 'text': 'Yeah, it has an incredible taste.', 'intent': 'Yes-no_positive'}","{'user': 'Alien', 'text': 'How can we go about baking bread?', 'intent': 'Ask_about_action'}"
0,using_oven_0,"{'user': 'Alien', 'text': 'How can we go about baking bread?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': ""Given example: Let's make use of the oven. Begin by opening it up."", 'intent': 'Inform_action'}"
0,using_oven_0,"{'user': 'Human', 'text': 'We will be utilizing the oven. Begin by opening it up.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Which of these is the oven?', 'intent': 'Ask_about_object'}"
0,using_oven_0,"{'user': 'Alien', 'text': 'Which of these is the oven?', 'intent': 'Ask_about_object'}","{'user': 'Human', 'text': 'The big white appliance is in front of me, with the oven situated below it.', 'intent': 'Inform_object'}"
